ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2
2869,10/12/2016 4:00:00 PM,2016,9.1809,13.194784825017155,10.440152926183707,1.2114,0.9585,31.963087248322147,0.0
2872,10/12/2016 4:00:00 PM,2016,9.1809,4.636800313694736,0.019605920988138417,0.4257,0.0018,8.374384236453203,0.0
3193,8/29/2017 5:00:00 PM,2017,9.1809,1.7351240074502499,0.04901480247034604,0.1593,0.0045,0.0,0.0
3194,8/29/2017 5:00:00 PM,2017,9.1809,1.7351240074502499,0.04901480247034604,0.1593,0.0045,0.0,0.0
3195,8/29/2017 5:00:00 PM,2017,9.1809,4.421135182825213,3.84276051367513,0.4059,0.3528,5.980861244019139,0.0
3196,8/29/2017 5:00:00 PM,2017,9.1809,4.421135182825213,3.84276051367513,0.4059,0.3528,5.980861244019139,0.0
3197,8/29/2017 5:00:00 PM,2017,9.1809,4.421135182825213,3.84276051367513,0.4059,0.3528,5.980861244019139,0.0
3200,8/29/2017 5:00:00 PM,2017,9.1809,2.166454269189295,0.009802960494069209,0.1989,0.0009,7.6923076923076925,0.0
3201,8/29/2017 5:00:00 PM,2017,9.1809,2.166454269189295,0.009802960494069209,0.1989,0.0009,7.6923076923076925,0.0
3202,8/29/2017 5:00:00 PM,2017,9.1809,4.21527301244976,2.5095578864817174,0.387,0.2304,5.81039755351682,25.0
3203,8/29/2017 5:00:00 PM,2017,9.1809,4.21527301244976,2.5095578864817174,0.387,0.2304,5.81039755351682,25.0
3204,8/29/2017 5:00:00 PM,2017,9.1809,4.21527301244976,2.5095578864817174,0.387,0.2304,5.81039755351682,25.0
3205,8/29/2017 5:00:00 PM,2017,9.1809,7.263993726105284,1.127340456817959,0.6669,0.1035,8.137931034482758,0.0
3206,8/29/2017 5:00:00 PM,2017,9.1809,7.263993726105284,1.127340456817959,0.6669,0.1035,8.137931034482758,0.0
3208,8/29/2017 5:00:00 PM,2017,9.1809,7.263993726105284,1.127340456817959,0.6669,0.1035,8.137931034482758,0.0
3210,8/29/2017 5:00:00 PM,2017,9.1809,7.401235173022252,8.31291049897069,0.6795,0.7632,17.741935483870968,0.0
3211,8/29/2017 5:00:00 PM,2017,9.1809,7.401235173022252,8.31291049897069,0.6795,0.7632,17.741935483870968,0.0
3212,8/29/2017 5:00:00 PM,2017,9.1809,5.5288697186550335,18.655033820213703,0.5076,1.7127,0.0,0.0
3213,8/29/2017 5:00:00 PM,2017,9.1809,5.5288697186550335,18.655033820213703,0.5076,1.7127,0.0,0.0
3214,8/29/2017 5:00:00 PM,2017,9.1809,49.55396529751985,46.27977649250074,4.5495,4.2489,16.666666666666668,0.0
3252,8/29/2017 6:00:00 PM,2017,9.1809,3.3918243309479466,0.37251249877462994,0.3114,0.0342,2.8112449799196786,0.0
3253,8/29/2017 6:00:00 PM,2017,9.1809,3.401627291442016,0.36270953828056074,0.3123,0.0333,2.834008097165992,0.0
3257,8/29/2017 9:00:00 PM,2017,9.1809,8.410940103911381,4.636800313694736,0.7722,0.4257,0.0,8.333333333333334
3258,8/29/2017 5:00:00 PM,2017,9.1809,3.6761101852759532,0.39211841976276834,0.3375,0.036,9.75609756097561,0.0
3262,8/29/2017 6:00:00 PM,2017,9.1809,2.813449661797863,0.18625624938731497,0.2583,0.0171,0.0,0.0
3264,8/29/2017 6:00:00 PM,2017,9.1809,3.372218409959808,0.18625624938731497,0.3096,0.0171,0.0,0.0
3265,8/29/2017 3:00:00 PM,2017,9.1809,2.5977845309283403,0.009802960494069209,0.2385,0.0009,9.545454545454545,0.0
3266,8/29/2017 3:00:00 PM,2017,9.1809,2.5977845309283403,0.009802960494069209,0.2385,0.0009,9.58904109589041,0.0
