ID,peak_date,nlcd_year,total_area_km2,pct_area_1,pct_area_2,area_km_1,area_km_2,cai_1,cai_2,pct_area_forest,area_km_forest,cai_forest,pct_area_shrubland,area_km_shrubland,cai_shrubland,pct_area_herbaceous,area_km_herbaceous,cai_herbaceous,pct_area_planted,area_km_planted,cai_planted,pct_area_wetlands,area_km_wetlands,cai_wetlands
6496,9/14/2018 6:48:00 PM,2018,9.1809,7.489461817468876,7.734535829820606,0.6876,0.7101,0.0,6.896551724137931,9.106950298990295,0.8361,12.0,5.783746691500833,0.531,0.0,1.5586707185570041,0.1431,25.0,4.274090775414175,0.3924,0.0,25.948436427801198,2.3823,0.0
6499,9/14/2018 3:15:00 PM,2018,9.1809,12.116459170669543,17.508087442407607,1.1124,1.6074,12.993262752646777,0.0,6.391530242133124,0.5868,0.0,6.5581805705323,0.6021,0.0,0.14704440741103814,0.0135,0.0,3.754533869228507,0.3447,32.394366197183096,20.20390157827664,1.8549,26.08695652173913
6511,9/14/2018 3:15:00 PM,2018,9.1809,14.645622978139397,22.252720321537105,1.3446,2.043,14.180929095354523,0.0,3.519262817370846,0.3231,0.0,3.705519066758161,0.3402,0.0,0.14704440741103814,0.0135,0.0,3.8133516321929224,0.3501,32.0,26.615037741397902,2.4435,27.272727272727273
6512,9/14/2018 4:09:00 PM,2018,9.1809,12.371336143515341,17.949220664640723,1.1358,1.6479,12.317666126418152,0.0,6.411136163121263,0.5886,0.0,2.391922360552887,0.2196,0.0,0.1176355259288305,0.0108,0.0,0.36270953828056074,0.0333,21.05263157894737,41.074404470149986,3.771,50.0
6513,9/14/2018 4:09:00 PM,2018,9.1809,10.1558670718557,13.586903244779924,0.9324,1.2474,0.0,15.384615384615385,7.332614449563768,0.6732,0.0,6.538574649544163,0.6003,32.432432432432435,0.06862072345848445,0.0063,0.0,0.18625624938731497,0.0171,7.6923076923076925,42.52524262327223,3.9042,35.13513513513514
6516,9/14/2018 6:48:00 PM,2018,9.1809,11.989020684246643,11.753749632388981,1.1007,1.0791,12.931034482758621,0.0,10.175472992843838,0.9342,0.0,14.204489755906282,1.3041,0.0,0.4901480247034604,0.045,0.0,7.126752279188314,0.6543,29.166666666666668,26.98755024017253,2.4777,60.101010101010104
6520,9/14/2018 5:46:00 PM,2018,9.1809,5.852367414959318,10.391138123713361,0.5373,0.954,11.363636363636363,0.0,13.920203901578276,1.278,51.851851851851855,11.15576904225076,1.0242,0.0,0.2450740123517302,0.0225,0.0,0.0,0.0,0.0,12.53798647191452,1.1511,0.0
6524,9/14/2018 3:56:00 PM,2018,9.1809,9.097147338496224,18.96872855602392,0.8352,1.7415,2.8846153846153846,17.857142857142858,6.871875306342515,0.6309,0.0,2.538966767963925,0.2331,0.0,0.009802960494069209,0.0009,0.0,0.0,0.0,0.0,32.800705813155574,3.0114,0.0
6530,9/14/2018 4:00:00 PM,2018,9.1809,1.137143417312028,2.2938927556121946,0.1044,0.2106,0.0,0.0,0.5097539456915988,0.0468,0.0,0.794039800019606,0.0729,0.0,0.08822664444662288,0.0081,0.0,0.0,0.0,0.0,30.320556808156063,2.7837,0.0
6531,9/14/2018 3:39:00 PM,2018,9.1809,8.646211155769041,12.920301931183218,0.7938,1.1862,8.548168249660787,0.0,13.724144691696893,1.26,71.95767195767196,3.058523674149593,0.2808,0.0,0.36270953828056074,0.0333,0.0,0.9018723654543672,0.0828,0.0,35.104401529261835,3.2229,11.11111111111111
